,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_clf__fit_prior,param_clf__force_alpha,param_tfidf__binary,param_tfidf__lowercase,param_tfidf__ngram_range,param_tfidf__stop_words,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
801,0.0602874755859375,0.012000795848432054,0.016738732655843098,0.0016770478812723004,1.3444444444444446,True,False,True,False,"(2, 2)",english,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.2190615835777126,0.2680860805860806,0.2784843667196608,0.25521067696115135,0.02591137205890343,847
686,0.08555857340494792,0.023095632904954134,0.022168715794881184,0.005891760943806157,1.188888888888889,True,True,False,True,"(2, 2)",,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.25566037735849056,0.2624264347565318,0.24656946826758147,0.2548854267942013,0.006496730348964922,849
710,0.06565713882446289,0.002530394918768118,0.017702341079711914,0.0005223186094710457,1.188888888888889,True,False,False,True,"(2, 2)",,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.25566037735849056,0.2624264347565318,0.24656946826758147,0.2548854267942013,0.006496730348964922,849
419,0.05261699358622233,0.002132393604744162,0.01636846860249837,0.0010305041471257547,0.7222222222222222,True,False,True,False,"(3, 3)",english,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.2190615835777126,0.29293822792274804,0.24123931623931624,0.25107970924659234,0.03095227127717716,851
407,0.05225253105163574,0.0010074031670102156,0.014669656753540039,0.0003078051878307768,0.7222222222222222,True,True,False,False,"(3, 3)",english,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.2190615835777126,0.29293822792274804,0.24123931623931624,0.25107970924659234,0.03095227127717716,851
431,0.0529471238454183,0.0015091561129085866,0.01494145393371582,0.0001918146246978377,0.7222222222222222,True,False,False,False,"(3, 3)",english,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.2190615835777126,0.29293822792274804,0.24123931623931624,0.25107970924659234,0.03095227127717716,851
395,0.09596649805704753,0.002899774638992089,0.025826056798299152,0.0006322012390974084,0.7222222222222222,True,True,True,False,"(3, 3)",english,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.2190615835777126,0.29293822792274804,0.24123931623931624,0.25107970924659234,0.03095227127717716,851
692,0.07030884424845378,0.008212624726990771,0.017121235529581707,0.00010665997992580151,1.188888888888889,True,True,False,False,"(2, 2)",,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.24244090159428255,0.2680860805860806,0.2323306074766355,0.24761919655233286,0.01504935255139989,855
716,0.06609908739725749,0.001140998027064986,0.017629146575927734,0.00030882934452393504,1.188888888888889,True,False,False,False,"(2, 2)",,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.24244090159428255,0.2680860805860806,0.2323306074766355,0.24761919655233286,0.01504935255139989,855
674,0.06435330708821614,0.00108845826133758,0.020982742309570312,0.0051080048261813405,1.188888888888889,True,True,True,True,"(2, 2)",,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.24831649831649832,0.27380952380952384,0.21729390681003585,0.24647330964535272,0.023109186478776265,857
698,0.06719676653544109,0.0018979840497396355,0.01766379674275716,0.0003929560762301933,1.188888888888889,True,False,True,True,"(2, 2)",,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.24831649831649832,0.27380952380952384,0.21729390681003585,0.24647330964535272,0.023109186478776265,857
508,0.08018239339192708,0.00342564488503611,0.01738897959391276,0.00035173662406020136,0.8777777777777778,True,False,True,True,"(3, 3)",,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.2190615835777126,0.2509920634920635,0.25718327497043203,0.24241230734673605,0.01670379199055108,859
484,0.08095558484395345,0.0031722294852887176,0.018160104751586914,0.0008598643979774956,0.8777777777777778,True,True,True,True,"(3, 3)",,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.2190615835777126,0.2509920634920635,0.25718327497043203,0.24241230734673605,0.01670379199055108,859
704,0.06831479072570801,0.0022531721549172447,0.017520586649576824,0.0005902118687727346,1.188888888888889,True,False,True,False,"(2, 2)",,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.2340883027522936,0.27380952380952384,0.21729390681003585,0.2417305777906178,0.02369679327151318,861
680,0.1155388355255127,0.0041612776729287575,0.029469728469848633,0.0012366753235521196,1.188888888888889,True,True,True,False,"(2, 2)",,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.2340883027522936,0.27380952380952384,0.21729390681003585,0.2417305777906178,0.02369679327151318,861
909,0.09283630053202312,0.003007594197851042,0.0270236333211263,0.0012312826204747042,1.5,True,False,False,False,"(2, 2)",english,"{'clf__alpha': 1.5, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.2190615835777126,0.2366576819407008,0.2664509169363538,0.24072339415158908,0.01955905145758063,863
885,0.05095752080281576,0.0007462239066164522,0.014948606491088867,0.00025450562604292917,1.5,True,True,False,False,"(2, 2)",english,"{'clf__alpha': 1.5, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.2190615835777126,0.2366576819407008,0.2664509169363538,0.24072339415158908,0.01955905145758063,863
526,0.08509469032287598,0.001667913842760132,0.017826159795125324,0.0005645849391558942,0.8777777777777778,True,False,False,False,"(3, 3)",,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.22853535353535354,0.23547752927747007,0.25718327497043203,0.24039871926108522,0.012202170128812688,865
502,0.07733956972757976,0.0027155154149489167,0.017276922861735027,0.00035104911856455437,0.8777777777777778,True,True,False,False,"(3, 3)",,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.22853535353535354,0.23547752927747007,0.25718327497043203,0.24039871926108522,0.012202170128812688,865
520,0.08537809054056804,0.004210498569302646,0.018396615982055664,0.0010717755529785456,0.8777777777777778,True,False,False,True,"(3, 3)",,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.2340883027522936,0.23547752927747007,0.24123931623931624,0.23693504942302665,0.003095967506711745,867
496,0.08347940444946289,0.003027185598533391,0.019629637400309246,0.0027927187602657215,0.8777777777777778,True,True,False,True,"(3, 3)",,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.2340883027522936,0.23547752927747007,0.24123931623931624,0.23693504942302665,0.003095967506711745,867
873,0.05327033996582031,0.002299535449571342,0.016021569569905598,0.0014314300228321357,1.5,True,True,True,False,"(2, 2)",english,"{'clf__alpha': 1.5, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.2190615835777126,0.2230621220450797,0.25384615384615383,0.23198995315631535,0.015540725175123846,869
897,0.051717917124430336,0.002134932754062809,0.014994462331136068,0.00026393674949070283,1.5,True,False,True,False,"(2, 2)",english,"{'clf__alpha': 1.5, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.2190615835777126,0.2230621220450797,0.25384615384615383,0.23198995315631535,0.015540725175123846,869
514,0.14047718048095703,0.0009451409468621227,0.0320885976155599,0.0003799483804813244,0.8777777777777778,True,False,True,False,"(3, 3)",,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.2190615835777126,0.23547752927747007,0.24123931623931624,0.23192614303149964,0.009395822288068286,871
490,0.07779232660929362,0.003928924750410088,0.01813046137491862,0.000667067783899737,0.8777777777777778,True,True,True,False,"(3, 3)",,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.2190615835777126,0.23547752927747007,0.24123931623931624,0.23192614303149964,0.009395822288068286,871
788,0.06602168083190918,0.0015928109985729531,0.017738898595174152,0.00033975332561821884,1.3444444444444446,True,True,False,False,"(2, 2)",,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.22853535353535354,0.26018709370540666,0.20137614678899085,0.23003286467658368,0.02403280777069755,873
812,0.06652188301086426,0.0018946300283618172,0.01761023203531901,0.0004600212738922436,1.3444444444444446,True,False,False,False,"(2, 2)",,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.22853535353535354,0.26018709370540666,0.20137614678899085,0.23003286467658368,0.02403280777069755,873
794,0.11557118097941081,0.005692108498324825,0.030237356821695965,0.0007919623152873121,1.3444444444444446,True,False,True,True,"(2, 2)",,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.20315315315315313,0.27380952380952384,0.20137614678899085,0.22611294125055595,0.0337343783970981,875
776,0.06749900182088216,0.005115601492659071,0.018006563186645508,0.0014224740173844304,1.3444444444444446,True,True,True,False,"(2, 2)",,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.20315315315315313,0.27380952380952384,0.20137614678899085,0.22611294125055595,0.0337343783970981,875
770,0.0644987424214681,0.0015189763039292355,0.01768191655476888,0.0005502578335292955,1.3444444444444446,True,True,True,True,"(2, 2)",,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.20315315315315313,0.27380952380952384,0.20137614678899085,0.22611294125055595,0.0337343783970981,875
800,0.09082587560017903,0.023987776949750798,0.022044261296590168,0.006533038850320852,1.3444444444444446,True,False,True,False,"(2, 2)",,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.20315315315315313,0.27380952380952384,0.20137614678899085,0.22611294125055595,0.0337343783970981,875
485,0.05141965548197428,0.0028723229092875668,0.0149688720703125,0.0005418722301696042,0.8777777777777778,True,True,True,True,"(3, 3)",english,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.2190615835777126,0.2680860805860806,0.18448275862068964,0.22387680759482761,0.0343003269922553,879
509,0.0694867769877116,0.020504672475860852,0.022066036860148113,0.004860351886587105,0.8777777777777778,True,False,True,True,"(3, 3)",english,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.2190615835777126,0.2680860805860806,0.18448275862068964,0.22387680759482761,0.0343003269922553,879
782,0.06467707951863606,0.0015960839769655988,0.01718934377034505,0.0004040751734550827,1.3444444444444446,True,True,False,True,"(2, 2)",,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.2340883027522936,0.24585305660072015,0.18448275862068964,0.22147470599123445,0.02659455440470706,881
806,0.06595993041992188,0.0015137116289334147,0.018313805262247723,0.00114766390449685,1.3444444444444446,True,False,False,True,"(2, 2)",,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.2340883027522936,0.24585305660072015,0.18448275862068964,0.22147470599123445,0.02659455440470706,881
527,0.054552157719930015,0.002277840485039092,0.014780441919962565,9.878402933720204e-05,0.8777777777777778,True,False,False,False,"(3, 3)",english,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.20315315315315313,0.2680860805860806,0.18448275862068964,0.21857399745330777,0.03583044041137288,883
521,0.055848916371663414,0.0037046808391148515,0.014735937118530273,0.0005968280753548862,0.8777777777777778,True,False,False,True,"(3, 3)",english,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.20315315315315313,0.2680860805860806,0.18448275862068964,0.21857399745330777,0.03583044041137288,883
515,0.10125390688578288,0.0039991579668665865,0.025441964467366535,0.0006646671083799104,0.8777777777777778,True,False,True,False,"(3, 3)",english,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.20315315315315313,0.2680860805860806,0.18448275862068964,0.21857399745330777,0.03583044041137288,883
503,0.05363138516743978,0.002212530514395368,0.014824231465657553,0.00022051302746030715,0.8777777777777778,True,True,False,False,"(3, 3)",english,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.20315315315315313,0.2680860805860806,0.18448275862068964,0.21857399745330777,0.03583044041137288,883
491,0.05758357048034668,0.0057157343023023,0.01506511370340983,0.0006760703532039877,0.8777777777777778,True,True,True,False,"(3, 3)",english,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.20315315315315313,0.2680860805860806,0.18448275862068964,0.21857399745330777,0.03583044041137288,883
497,0.05127835273742676,0.0011607906493554907,0.014692465464274088,0.00027604282058463957,0.8777777777777778,True,True,False,True,"(3, 3)",english,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.20315315315315313,0.2680860805860806,0.18448275862068964,0.21857399745330777,0.03583044041137288,883
586,0.08107225100199382,0.0019222292414346023,0.021324555079142254,0.004672770447033919,1.0333333333333334,True,True,True,False,"(3, 3)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.20315315315315313,0.21904761904761905,0.22432044387121894,0.21550707202399702,0.008996857006964069,889
610,0.07939060529073079,0.0013423601535984386,0.01727120081583659,0.0002284096719789808,1.0333333333333334,True,False,True,False,"(3, 3)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.20315315315315313,0.21904761904761905,0.22432044387121894,0.21550707202399702,0.008996857006964069,889
616,0.08843143781026204,0.005970375602093985,0.01775383949279785,0.00024950114150079346,1.0333333333333334,True,False,False,True,"(3, 3)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.20315315315315313,0.21904761904761905,0.22432044387121894,0.21550707202399702,0.008996857006964069,889
592,0.0854647159576416,0.0032249916455206313,0.018504937489827473,0.0011548118575917734,1.0333333333333334,True,True,False,True,"(3, 3)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.20315315315315313,0.21904761904761905,0.22432044387121894,0.21550707202399702,0.008996857006964069,889
622,0.13559627532958984,0.0028592116330967343,0.029848734537760418,0.0006632169323902777,1.0333333333333334,True,False,False,False,"(3, 3)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.19838709677419353,0.21904761904761905,0.22432044387121894,0.21391838656434384,0.011191258264506074,893
598,0.07923467953999837,0.00019272681357254614,0.017898082733154297,0.000534588083429179,1.0333333333333334,True,True,False,False,"(3, 3)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.19838709677419353,0.21904761904761905,0.22432044387121894,0.21391838656434384,0.011191258264506074,893
604,0.08149520556131999,0.004785886190038649,0.01721636454264323,0.00029720010468860166,1.0333333333333334,True,False,True,True,"(3, 3)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.20315315315315313,0.23547752927747007,0.20137614678899085,0.21333560973987134,0.015673499683897234,895
580,0.0818651517232259,0.0014377116929422575,0.017558574676513672,0.0002938568712366498,1.0333333333333334,True,True,True,True,"(3, 3)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.20315315315315313,0.23547752927747007,0.20137614678899085,0.21333560973987134,0.015673499683897234,895
593,0.05254689852396647,0.0018596625769565132,0.01482828458150228,0.0004951763651946668,1.0333333333333334,True,True,False,True,"(3, 3)",english,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.20315315315315313,0.24585305660072015,0.18448275862068964,0.21116298945818765,0.025686526646791843,897
902,0.06695071856180827,0.0020898204826086137,0.01777195930480957,0.0005364434277545201,1.5,True,False,False,True,"(2, 2)",,"{'clf__alpha': 1.5, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.20315315315315313,0.24585305660072015,0.18448275862068964,0.21116298945818765,0.025686526646791843,897
617,0.05174930890401205,0.0002690795881572246,0.0154267946879069,0.0005319380612433831,1.0333333333333334,True,False,False,True,"(3, 3)",english,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.20315315315315313,0.24585305660072015,0.18448275862068964,0.21116298945818765,0.025686526646791843,897
587,0.05370648701985677,0.0004280992351922941,0.015524069468180338,0.0012497970342014186,1.0333333333333334,True,True,True,False,"(3, 3)",english,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.20315315315315313,0.24585305660072015,0.18448275862068964,0.21116298945818765,0.025686526646791843,897
623,0.09866833686828613,0.006571629770397314,0.02527276674906413,0.0010035638947801706,1.0333333333333334,True,False,False,False,"(3, 3)",english,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.20315315315315313,0.24585305660072015,0.18448275862068964,0.21116298945818765,0.025686526646791843,897
611,0.059048970540364586,0.007166329318579649,0.015159209569295248,0.0005537217077424212,1.0333333333333334,True,False,True,False,"(3, 3)",english,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.20315315315315313,0.24585305660072015,0.18448275862068964,0.21116298945818765,0.025686526646791843,897
605,0.052529335021972656,0.0005895721722435043,0.014697074890136719,0.0005457902080966069,1.0333333333333334,True,False,True,True,"(3, 3)",english,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.20315315315315313,0.24585305660072015,0.18448275862068964,0.21116298945818765,0.025686526646791843,897
599,0.053441921869913735,0.0023697422050243007,0.014887015024820963,0.0001239171756830105,1.0333333333333334,True,True,False,False,"(3, 3)",english,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.20315315315315313,0.24585305660072015,0.18448275862068964,0.21116298945818765,0.025686526646791843,897
581,0.0512238343556722,0.0011276548764306367,0.014632145563761393,0.0004468777627853131,1.0333333333333334,True,True,True,True,"(3, 3)",english,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': 'english'}",0.20315315315315313,0.24585305660072015,0.18448275862068964,0.21116298945818765,0.025686526646791843,897
878,0.0653835932413737,0.002626094578851407,0.01754315694173177,0.0002571847586935003,1.5,True,True,False,True,"(2, 2)",,"{'clf__alpha': 1.5, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.20315315315315313,0.24585305660072015,0.18448275862068964,0.21116298945818765,0.025686526646791843,897
890,0.06491533915201823,0.0007802321088668917,0.017389853795369465,0.0005787012502186473,1.5,True,False,True,True,"(2, 2)",,"{'clf__alpha': 1.5, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.20315315315315313,0.2230621220450797,0.20137614678899085,0.20919714066240788,0.009830826328813703,907
866,0.06547260284423828,0.0011565873918375576,0.019222259521484375,0.0019411076509509649,1.5,True,True,True,True,"(2, 2)",,"{'clf__alpha': 1.5, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.20315315315315313,0.2230621220450797,0.20137614678899085,0.20919714066240788,0.009830826328813703,907
884,0.06537501017252605,0.0007985407711933756,0.01777927080790202,0.0005439617052565823,1.5,True,True,False,False,"(2, 2)",,"{'clf__alpha': 1.5, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.2190615835777126,0.21387614678899083,0.18448275862068964,0.20580682966246436,0.015226275382124782,909
908,0.11038883527119954,0.0016409819759547063,0.029608964920043945,0.0010812854453807544,1.5,True,False,False,False,"(2, 2)",,"{'clf__alpha': 1.5, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.2190615835777126,0.21387614678899083,0.18448275862068964,0.20580682966246436,0.015226275382124782,909
