,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__max_iter,param_clf__solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
30,0.11496154467264812,0.006451696250326375,0.03739460309346517,0.006964110585606294,0.007742636826811269,balanced,100,liblinear,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.4086641599072149,0.3967678238369365,0.4111239376339153,0.4055186404593556,0.006268717055644765,94
34,0.11399523417154948,0.005829358995788622,0.03335134188334147,0.010330789710419647,0.007742636826811269,balanced,500,liblinear,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.4086641599072149,0.3967678238369365,0.4111239376339153,0.4055186404593556,0.006268717055644765,94
32,0.11458857854207356,0.008580302579323176,0.03277285893758138,0.001965752864684067,0.007742636826811269,balanced,200,liblinear,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.4086641599072149,0.3967678238369365,0.4111239376339153,0.4055186404593556,0.006268717055644765,94
26,0.11447207132975261,0.008562415631329265,0.03768420219421387,0.008256389791932033,0.007742636826811269,,200,liblinear,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.08371724712268219,0.0824140400333195,0.08046075045453285,0.08219734587017817,0.0013382600414148646,97
24,0.11901974678039551,0.006960828203347593,0.029782215754191082,0.0020997440144182563,0.007742636826811269,,100,liblinear,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.08371724712268219,0.0824140400333195,0.08046075045453285,0.08219734587017817,0.0013382600414148646,97
28,0.12668673197428384,0.01295356761630521,0.03100744883219401,0.000898758088976203,0.007742636826811269,,500,liblinear,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.08371724712268219,0.0824140400333195,0.08046075045453285,0.08219734587017817,0.0013382600414148646,97
27,0.20105624198913574,0.008469875167955297,0.03572003046671549,0.007915234375468457,0.007742636826811269,,200,lbfgs,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.07043574048849613,0.06792363198280095,0.06911268244682997,0.06915735163937568,0.001026050287483848,100
25,0.19767498970031738,0.002069205751722526,0.03906655311584473,0.0019776574093619114,0.007742636826811269,,100,lbfgs,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.07043574048849613,0.06792363198280095,0.06911268244682997,0.06915735163937568,0.001026050287483848,100
29,0.20909516016642252,0.00960783082315382,0.03354597091674805,0.0029480228398760045,0.007742636826811269,,500,lbfgs,"{'clf__C': np.float64(0.007742636826811269), 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.07043574048849613,0.06792363198280095,0.06911268244682997,0.06915735163937568,0.001026050287483848,100
18,0.09931786855061848,0.007413881362168192,0.03166484832763672,0.0003148630052173589,0.0002782559402207126,balanced,100,liblinear,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.0608208893886193,0.059808792731426634,0.060515827677870955,0.06038183659930563,0.0004239104604563456,103
22,0.0892334779103597,0.007028500341946099,0.03746883074442545,0.006982149020629598,0.0002782559402207126,balanced,500,liblinear,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.0608208893886193,0.059808792731426634,0.060515827677870955,0.06038183659930563,0.0004239104604563456,103
20,0.08396712938944499,0.00777458063677129,0.041656812032063804,0.007221797812333798,0.0002782559402207126,balanced,200,liblinear,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.0608208893886193,0.059808792731426634,0.060515827677870955,0.06038183659930563,0.0004239104604563456,103
6,0.08946895599365234,0.007745799019167302,0.03699334462483724,0.007974691481031186,1e-05,balanced,100,liblinear,"{'clf__C': np.float64(1e-05), 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.058347174080492975,0.056737942417522835,0.05708858062683458,0.057391232374950134,0.000690943893889347,106
8,0.0916612943013509,0.002596919147728826,0.03403917948404948,0.0023855897610867267,1e-05,balanced,200,liblinear,"{'clf__C': np.float64(1e-05), 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.058347174080492975,0.056737942417522835,0.05708858062683458,0.057391232374950134,0.000690943893889347,106
10,0.09213010470072429,0.0019404852496526313,0.03126152356465658,0.000844032263998153,1e-05,balanced,500,liblinear,"{'clf__C': np.float64(1e-05), 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.058347174080492975,0.056737942417522835,0.05708858062683458,0.057391232374950134,0.000690943893889347,106
14,0.09786518414815266,0.0062156537998129665,0.03288674354553223,0.011156014523396556,0.0002782559402207126,,200,liblinear,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.05648088680185587,0.05484597192322852,0.055502990704651436,0.05560994980991194,0.0006717225879472682,109
16,0.0938421090443929,0.0009900159432091524,0.0374758243560791,0.0071133547605670006,0.0002782559402207126,,500,liblinear,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.05648088680185587,0.05484597192322852,0.055502990704651436,0.05560994980991194,0.0006717225879472682,109
12,0.09446779886881511,0.001326603342781809,0.031722068786621094,0.0013388788829122185,0.0002782559402207126,,100,liblinear,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.05648088680185587,0.05484597192322852,0.055502990704651436,0.05560994980991194,0.0006717225879472682,109
0,0.08933099110921223,0.008622104548183532,0.03697888056437174,0.006349660457182546,1e-05,,100,liblinear,"{'clf__C': np.float64(1e-05), 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.05248200474913686,0.051532186948853614,0.05280818983403653,0.05227412717734234,0.0005412674350634038,112
2,0.08333079020182292,0.007667973591633516,0.031897544860839844,0.000858288627889519,1e-05,,200,liblinear,"{'clf__C': np.float64(1e-05), 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.05248200474913686,0.051532186948853614,0.05280818983403653,0.05227412717734234,0.0005412674350634038,112
4,0.09506424268086751,0.011454676617900223,0.031741698582967125,0.002039940723803105,1e-05,,500,liblinear,"{'clf__C': np.float64(1e-05), 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.05248200474913686,0.051532186948853614,0.05280818983403653,0.05227412717734234,0.0005412674350634038,112
5,1.5504196484883626,0.21136647143993315,0.03211585680643717,0.0006848236683347847,1e-05,,500,lbfgs,"{'clf__C': np.float64(1e-05), 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.01476660682226212,0.014732303269852677,0.01477191091954023,0.014756940337218341,1.755509761235842e-05,115
13,0.3811181386311849,0.0018772337298420877,0.034821510314941406,0.009487106637078217,0.0002782559402207126,,100,lbfgs,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.01476660682226212,0.014732303269852677,0.01477191091954023,0.014756940337218341,1.755509761235842e-05,115
15,0.3701000213623047,0.005515527994345581,0.04029202461242676,0.0055422052950344644,0.0002782559402207126,,200,lbfgs,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.01476660682226212,0.014732303269852677,0.01477191091954023,0.014756940337218341,1.755509761235842e-05,115
17,0.47226961453755695,0.10409696411479273,0.03806145985921224,0.005133164766270886,0.0002782559402207126,,500,lbfgs,"{'clf__C': np.float64(0.0002782559402207126), 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.01476660682226212,0.014732303269852677,0.01477191091954023,0.014756940337218341,1.755509761235842e-05,115
1,1.5718594392140706,0.22574910670938458,0.03572384516398112,0.007105452698310869,1e-05,,100,lbfgs,"{'clf__C': np.float64(1e-05), 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.01476660682226212,0.014732303269852677,0.01477191091954023,0.014756940337218341,1.755509761235842e-05,115
3,2.9078965187072754,0.36024159050687266,0.04584193229675293,7.422160941566277e-05,1e-05,,200,lbfgs,"{'clf__C': np.float64(1e-05), 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.01476660682226212,0.014732303269852677,0.01477191091954023,0.014756940337218341,1.755509761235842e-05,115
